Article Date,Article Title,Organization,City,State,URL,Keywords,Summary
4/13/17 16:26,We are better than fear',Renton Reporter,Renton,Washington,http://www.rentonreporter.com/news/we-are-better-than-fear/,bullying centennial city crimes evergreen fbi gov harassment hate incidents inslee kent refugees sikh state washington bullying centennial city crimes evergreen fbi gov harassment hate incidents inslee kent refugees sikh state washington,"Reported hate crimes in communities and bullying episodes at schools targeting minorities are on the rise in the state, and Gov. Jay Inslee vows to deal with the disturbing trend.	Inslee and his entourage visited Kent on Thursday to huddle with concerned"
4/13/17 19:26,US 'strongly condemns' any crime based on someone's ethnicity,The Times,,,http://tuckermantimes.com/us-strongly-condemns-any-crime-based-on-someones-ethnicity/163218/,acting american condemns crime crimes ethnicity hate heartily heritage imprudent india mark spokesman state strongly toner acting american condemns crime crimes ethnicity hate heartily heritage imprudent india mark spokesman state strongly toner,"The US думstrongly condemnsдуќ any crime based on ethnicity and heritage, the State Department has said in the wake of spurt in hate crimes against Indian-Americans.	думAny crime that is potentially based on someone's ethnicity or heritage should be"
4/13/17 19:48,"Another Hoax: African-American Man Pretended To Be A Racist Trump Supporter, Sent Threatening Letters",Daily Caller,Washington,DC,http://dailycaller.com/2017/04/13/another-hoax-african-american-man-pretended-to-be-a-racist-trump-supporter-sent-threatening-letters/,coleman donald hoax jeff kkk letters mccown pretended prisdent racist supposedly trump whitehouse coleman donald hoax jeff kkk letters mccown pretended prisdent racist supposedly trump whitehouse,"In the letters, Coleman pretended to be another man named Jeff McCown. After an incident occurred between Coleman and McCown all the way back in 2010, Coleman apparently never let the incident go.	In July of last year, he wrote threatening letters to"
4/13/17 23:01,"We are better than fear:' Gov. Inslee, community leaders tackle hate crimes",KOMO News,Seattle,WA,http://komonews.com/news/local/we-are-better-than-fear-gov-inslee-community-leaders-tackle-hate-crimes,crimes gov hate inslee kent king komo licton roller samy seattle south state tiny village wash washingtonian,"by Kristen Drew	Recent hate crimes prompted a meeting between Gov. Jay Inslee and community leaders in South King County on Thursday, April 13, 2017. (Photo: KOMO News)	KENT, Wash. - Recent hate crimes prompted a meeting between Gov. Jay Inslee and"
4/14/17 0:07,Human Rights Commission launches online hate-crime reporting mechanism,The Republic,Columbus,IN,http://www.therepublic.com/2017/04/14/human_rights_commission_launches_online_hatecrime_reporting_mechanism/,bias city columbus commission complaint crime england hate human incidents indiana law portal ramirez spanish bias city columbus commission complaint crime england hate human incidents indiana law portal ramirez spanish,By Julie McClure -	Columbus' Human Rights Commission is offering a new web portal for residents to report incidents of racial bias or hate-induced crime.	The portal is on the commission's web page on the City of Columbus website and offers the opportunity
4/14/17 0:52,This Week In Race: A House That Flew Over The Ocean And A Man Who Didn't Get To Fly,NET Website,Lincoln,NE,http://netnebraska.org/node/1072199,airlines american asia black charlie convictions gassed haile hate hitler house korea murphy propublica spicer texas united,"by Kat Chow & Leah Donnella	You could say that it's been a pretty turbulent week on the race beat. United Airlines is embroiled in controversy, a Texas federal judge struck down the state's voter ID law and the comedian Charlie Murphy has died.	A video of"
4/14/17 2:56,Marshmallow attack: Hate crime or effective therapy technique?,Popdust,New York,New York,https://www.popdust.com/sock-monkee-2359109080.html,boy harvard hate jet maria marshmallow monkee pity psychology puffed savant scout simian sock therapy volley,"But there's no pity party with this monkee. Needless to say, this episode of Sock Monkee Therapy redefines ""tough love."" Pelting his new unsuspecting patient with a marshmallow barrage, ""This is a hate crime,"" Maria cries out, holding a Jet-Puffed"
4/14/17 3:30,"Providence hate crime under investigation - ABC6 - Providence, RI and New Bedford, MA News, Weather",WLNE-TV (ABC6),Providence,RI,http://www.abc6.com/story/35150451/providence-hate-crime-under-investigation,africa door elorza graffiti ground hate henrietta high holder immigrants international mission oasis providence west white africa door elorza graffiti ground hate henrietta high holder immigrants international mission oasis providence west white africa door elorza graffiti ground hate henrietta high holder immigrants international mission oasis providence west white,"Entertainment news from the AP	PROVIDENCE, RI дуо Graffiti laced with ignorant words of hate were found on a community center in Providence Wednesday.	As police search for the person who did it, members say they remain focused on their mission to help"
4/14/17 7:15,Hate crime on Ocean Park Blvd.,Santa Monica Daily Press,Santa Monica,CA,http://smdp.com/hate-crime-on-ocean-park-blvd/160572,blvd car clover crime hate jail lee nuys ocean park skateboard smpd suspect van victims yell blvd car clover crime hate jail lee nuys ocean park skateboard smpd suspect van victims yell blvd car clover crime hate jail lee nuys ocean park skateboard smpd suspect van victims yell blvd car clover crime hate jail lee nuys ocean park skateboard smpd suspect van victims yell blvd car clover crime hate jail lee nuys ocean park skateboard smpd suspect van victims yell blvd car clover crime hate jail lee nuys ocean park skateboard smpd suspect van victims yell blvd car clover crime hate jail lee nuys ocean park skateboard smpd suspect van victims yell blvd car clover crime hate jail lee nuys ocean park skateboard smpd suspect van victims yell blvd car clover crime hate jail lee nuys ocean park skateboard smpd suspect van victims yell blvd car clover crime hate jail lee nuys ocean park skateboard smpd suspect van victims yell blvd car clover crime hate jail lee nuys ocean park skateboard smpd suspect van victims yell blvd car clover crime hate jail lee nuys ocean park skateboard smpd suspect van victims yell,"By editor on April 14, 2017 in News	Officers responded to a radio call for service at Clover Park дус 2600 Ocean Park Blvd дус regarding the brandishing of a weapon. Officers met with the victim who said he was in the parking lot sitting in his car"
4/14/17 7:26,Muslim Woman Attacked In Possible Hate Crime Thought She Was Going To Die,Huffington Post,New York,NY,http://www.huffingtonpost.com/entry/milwaukee-muslim-hate-crime-attack_us_58ee6621e4b08c15f0dbd2d4,ahmad attack crime fox6now gauerke hate hijab huffington huffpost milwaukee muslim police post quran wisn woman ahmad attack crime fox6now gauerke hate hijab huffington huffpost milwaukee muslim police post quran wisn woman ahmad attack crime fox6now gauerke hate hijab huffington huffpost milwaukee muslim police post quran wisn woman ahmad attack crime fox6now gauerke hate hijab huffington huffpost milwaukee muslim police post quran wisn woman,"The assault left blood on the woman's hijab and her copy of the Quran, her lawyer told The Huffington Post.	By Christopher Mathias	Police are investigating the vicious assault Monday of a Muslim woman in Milwaukee in what the local community is calling a"
4/14/17 8:23,Living above your persecutor: A lesson from the crucifixion,Sioux Falls Argus Leader,Sioux Falls,SD,http://www.argusleader.com/story/opinion/2017/04/14/living-above-your-persecutor-lesson-crucifixion/100391792/,brutus caesar christ community crucified empire falsely hosanna jesus julius persecuted persecutors roman rome semitic brutus caesar christ community crucified empire falsely hosanna jesus julius persecuted persecutors roman rome semitic,We are living in the times when hate crimes are increasing in every community and every facet of life. People can easily dislike you with no authentic reasons. We are seeing the increase of anti-Semitic behavior. We are seeing the wave of fear within the
4/14/17 8:33,Larson Implies Senate Resolution Would Have Prevented Attack on Muslim Woman,rightwisconsin.com,Waukesha,WI,http://www.rightwisconsin.com/opinion/perspectives/larson-implies-senate-resolution-would-have-prevented-attack-on-muslim-woman,,
4/14/17 9:18,"Prosecutor explains charges against suspect in recent shooting,",week.com,Metamora,IL,http://www.week.com/story/35152678/prosecutor-explains-charges-against-suspect-in-recent-shooting-chase,,
4/14/17 9:52,"Amidst Political Scandal and a Hate Crime Probe, Japan's Old Rescript on Education Is Back",Global Voices Online,Cambridge,MA,https://globalvoices.org/2017/04/14/amidst-political-scandal-and-a-hate-crime-probe-japans-old-rescript-on-education-is-back/,abe akie education emperor gakuen imperial japan moritomo rescript scandal shinto,"Students at Tsukamoto kindergarten, run by Moritomo Gakuen, paying respects to the Japanese Emperor and Empress. Screencap from a video widely shared on social media.	A decision by the Japanese government to allow the pre-World War II guiding principles"
4/14/17 9:52,DeVos Taps Lawyer Who Claimed Anti-White Discrimination For Civil Rights Role,TPM,New York,NY,http://talkingpointsmemo.com/livewire/candice-jackson-education-department-civil-rights-office-anti-white-discrimination,betsy civil complained devos discrimination education jackson minority office propublica secretary stanford undergraduate university betsy civil complained devos discrimination education jackson minority office propublica secretary stanford undergraduate university betsy civil complained devos discrimination education jackson minority office propublica secretary stanford undergraduate university betsy civil complained devos discrimination education jackson minority office propublica secretary stanford undergraduate university betsy civil complained devos discrimination education jackson minority office propublica secretary stanford undergraduate university betsy civil complained devos discrimination education jackson minority office propublica secretary stanford undergraduate university betsy civil complained devos discrimination education jackson minority office propublica secretary stanford undergraduate university,"Education Secretary Betsy DeVos' choice to help lead the department's Office for Civil Rights once complained that in college she had experienced discrimination for being white, ProPublica reported Friday.	Candice Jackson was tapped to serve as the deputy"
4/14/17 10:19,Interfaith groups call for hate crime investigation of attack on Milwaukee Muslim woman,Milwaukee Journal Sentinel,Milwaukee,WI,http://www.jsonline.com/story/news/crime/2017/04/14/interfaith-groups-call-hate-crime-investigation-attack-milwaukee-muslim-woman/100465712/,ahmad ascension asia attack church conference crime hate interfaith islamic milwaukee munjad muslim society woman ahmad ascension asia attack church conference crime hate interfaith islamic milwaukee munjad muslim society woman ahmad ascension asia attack church conference crime hate interfaith islamic milwaukee munjad muslim society woman,"A broad array of faith and rights organizations joined local Muslim groups Friday in calling for law enforcement to investigate the attack on a Milwaukee Muslim woman as a hate crime.	Munjad Ahmad, a member of the Islamic Society of Milwaukee's executive"
4/14/17 10:26,"While LA Hate Crime Rate Grows, WeHo's Is Stable",WEHOville,West Hollywood,CA,http://www.wehoville.com/2017/04/14/la-hate-crime-rate-grows-wehos-stable/,bernardino bias crime crimes csu ethnicity extremism hate hollywood incidents los_angeles orientation religion study weho west,A recent study by CSU San Bernardino's Center for the Study of Hate and Extremism found an overall 15% increase in reported hate crimes in Los Angeles in 2016. Hate crimes against LGBTQ people rose almost 25%. The study showed even bigger increases in the
4/14/17 10:26,Oregonians urged to report hate crimes,KOIN.com,Portland,Oregon,http://koin.com/2017/04/14/oregonians-urged-to-report-hate-crimes/,attorney crimes district fbi gender hate koin law office ore oregon oregonians perceived portland united attorney crimes district fbi gender hate koin law office ore oregon oregonians perceived portland united attorney crimes district fbi gender hate koin law office ore oregon oregonians perceived portland united attorney crimes district fbi gender hate koin law office ore oregon oregonians perceived portland united attorney crimes district fbi gender hate koin law office ore oregon oregonians perceived portland united,"PORTLAND, Ore. (KOIN) дуо The FBI and US Attorney's Office want Oregonians to report any perceived hate-related activity.	According to the US Attorney's Office in the District of Oregon, there has been an increase in the perceived hate-related activity"
4/14/17 10:42,"False hate-crime report landed innocent man behind bars, police say",New York Daily News,New York,NY,http://www.nydailynews.com/new-york/nyc-crime/false-hate-crime-report-landed-innocent-man-behind-bars-cops-article-1.3055781,arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square arrested assistant attack attorney campbell crime curtis false garden gay grant hate leach madison morgan seventh square,"BY Laura Dimon Shayna Jacobs Thomas Tracy	Curtis Campbell, 50, was arrested for spinning the tall tale that left Grant Leach, 26, in handcuffs outside Madison Square Garden.	A 50-year-old man who claimed he was the victim of an anti-gay bias attack"
4/14/17 10:48,Woman attacked in anti-Muslim crime,Wisconsin Independent,,,https://www.wiscindy.com/2017/04/woman-attacked-anti-muslim-crime/,,
4/14/17 11:22,Transcending Interfaith Fear,Huffington Post,New York,NY,http://www.huffingtonpost.com/entry/transcending-interfaith-fear_us_58f10860e4b0156697224ee2,ahmed american faiths islamic jewish lecture modernist muslim rabbi semitism tzedek weinblatt ahmed american faiths islamic jewish lecture modernist muslim rabbi semitism tzedek weinblatt ahmed american faiths islamic jewish lecture modernist muslim rabbi semitism tzedek weinblatt ahmed american faiths islamic jewish lecture modernist muslim rabbi semitism tzedek weinblatt,"Minority faith communities are undergoing great stress in today's America. Over the past several months, Jewish cemeteries, synagogues, and even a Jewish museum have been vandalized across the country, while Jewish community centers have received a litany"
4/14/17 12:07,Phoenix-Area Sikhs Adopting a New PR Strategy to Combat Rising Hate Crimes,Phoenix New Times,Phoenix,AZ,http://www.phoenixnewtimes.com/news/fearing-more-hate-crimes-phoenix-area-sikhs-are-advertising-their-american-values-9247360,balbir chevron gumer mesa muslim phoenix religion roque sachdev sikh sikhs singh sodhi balbir chevron gumer mesa muslim phoenix religion roque sachdev sikh sikhs singh sodhi,"By Antonia Noori Farzan	Four days after September 11, 2001, Balbir Singh Sodhi was outside the Chevron station he owned in Mesa tending to his flowerbed when Francisco Silva Roque pulled up and fired several shots, killing Sodhi instantly.	In the days"
4/14/17 12:07,Chelsea Now: Proposed Zone Has No Tolerance for Hate,coreyjohnson.nyc,New York,NY,http://www.coreyjohnson.nyc/2017/04/12/chelsea-now-proposed-zone-has-no-tolerance-for-hate/,,
4/14/17 13:01,Group calls for hate crime investigation after Muslim woman says she was attacked,fox6now.com,Milwaukee,WI,http://fox6now.com/2017/04/14/group-calls-for-hate-crime-investigation-after-muslim-woman-says-she-was-attacked/,ahmad crime gathered hate hijab islamic janen layton milwaukee munjed muslim shaken society south standing women ahmad crime gathered hate hijab islamic janen layton milwaukee munjed muslim shaken society south standing women,"MILWAUKEE -- Standing together against hate. Those from various religious groups and civil rights organizations gathered Friday, April 14th to show support after an incident on Monday, April 10th. It's an incident they want investigated as a hate crime."
4/14/17 13:03,Joe Biden Condemns LGBTQ Crisis in Chechnya,41 NBC News,Macon,Georgia,http://www.41nbc.com/2017/04/14/joe-biden-condemns-lgbtq-crisis-in-chechnya/,barket biden chechnya ddos gazeta lgbt lgbtq network novaya russia,"Joe Biden speaks at an event on March 16, 2017 in New York City. Brad Barket / WireImage	думWhen faced with such crimes of hate and inhumanity, it is the responsibility of every person of conscience to speak out дуо to oppose this campaign of violence"
4/14/17 13:26,Senate passes anti-hate crime resolution drafted by Muslim group,Arab American News,Dearbom,MI,http://www.arabamericannews.com/2017/04/14/senate-passes-anti-hate-crime-resolution-drafted-by-muslim-group/,africa alzayat american collins communities crimes emergeusa enforcement feinstein harris hate incidents jewish muslim resolution senate africa alzayat american collins communities crimes emergeusa enforcement feinstein harris hate incidents jewish muslim resolution senate africa alzayat american collins communities crimes emergeusa enforcement feinstein harris hate incidents jewish muslim resolution senate africa alzayat american collins communities crimes emergeusa enforcement feinstein harris hate incidents jewish muslim resolution senate africa alzayat american collins communities crimes emergeusa enforcement feinstein harris hate incidents jewish muslim resolution senate,"On Thursday, April 6, the US Senate unanimously passed a resolution condemning hate crimes against ethnic and religious groups, and vowed to push for establishing appropriate measures for the reporting and prosecuting of violence against minorities.	Amid"
4/14/17 13:27,City of Columbus using new hate crime reporting tool,Fox 59,Indianapolis,IN,http://fox59.com/2017/04/14/city-of-columbus-using-new-hate-crime-reporting-tool/,burton church city columbus commission crime hate human ian ind kohen organized school tool universalists burton church city columbus commission crime hate human ian ind kohen organized school tool universalists,"COLUMBUS, Ind. - A new online tool is giving Columbus residents a way to easily report hate crimes to the local Human Rights Commission.	Anyone who feels targeted by a hate crime or bias can visit the city' website and fill out a digital form. They also"
4/14/17 13:29,New online tool helps Columbus track hate crimes,WTTV CBS4Indy,Indianapolis,IN,http://cbs4indy.com/2017/04/14/new-online-tool-helps-columbus-track-hate-crimes/,burton church city columbus commission crimes hate human ian ind kohen organized school tool universalists burton church city columbus commission crimes hate human ian ind kohen organized school tool universalists,"COLUMBUS, Ind. дус A new online tool is giving Columbus residents a way to easily report hate crimes to the local Human Rights Commission.	Anyone who feels targeted by a hate crime or bias can visit the city' website and fill out a digital form. They also"
4/14/17 13:31,A Baltimore man's inexplicable path from Quaker school to Army to Rikers Island cell,Baltimore Sun's Midnight Sun,Baltimore,MD,http://www.baltimoresun.com/news/maryland/crime/bs-md-jackson-profile-20170414-story.html,army baltimore black caughman friends harris island jackson micciche rikers school timothy yearbook york,"James Harris Jackson, who is 28 years old and white, took a bus to New York to target black men. He was arrested for the March 20 stabbing death of Timothy Caughman, 66, who was black. Jackson remains in a jail cell at Rikers Island in New York."
4/14/17 14:00,Hate Crime Hoax Finds Black Man Posing as Racist White Man in Obscene Letter Campaign,Breitbart News,Venice Beach,CA,http://www.breitbart.com/big-government/2017/04/14/hate-crime-hoax-finds-black-man-posing-as-racist-white-man-in-obscene-letter-campaign/,africa american arnold body coleman hoax knoxville letter letters mccown owner racist shop slur tennessee white,"by Warner Todd Huston14 Apr 2017Knoxville, TN0	An African American man in Tennessee was arrested for allegedly posing as a local white business owner and writing hoax letters pretending the businessman was a racist who was planning attacks on local black"
4/14/17 14:13,Joe Biden is думdisgusted and appalledдуќ with the treatment of LGBTQ people in Chechnya,Metro Weekly,,,http://www.metroweekly.com/2017/04/joe-biden-disgusted-appalled-treatment-lgbtq-people-chechnya/,appalled biden chechnya condemning degeneres disgusted gay joe lgbtq men russia trump vice_president,"By Rhuaridh Marr on April 14, 2017 @rhuaridh	думWhen faced with such crimes of hate and inhumanity, it is the responsibility of every person of conscience to speak out дуо to oppose this campaign of violence before it continues further.дуќ	дусFormer Vice"
4/14/17 15:30,Morristown Bureau of Police Launches 'Safe Place' Program,TAPinto.net,New Providence,New Jersey,https://www.tapinto.net/towns/morristown/sections/police-and-fire/articles/morristown-bureau-of-police-launches-safe-place,bureau dougherty hate launches morristown mpd officer place police program ritter safety seattle starbucks,"By TAP INTO MORRISTOWN CONTRIBUTOR	MORRISTOWN -- The Morristown Bureau of Police will commemorate the launch of the new 'Morristown Safe Place' program on Thursday, April 20 at 11 am The event will be held at Starbucks, located at 40 Park Place in the"
4/14/17 15:44,The Woman Set To Head The Feds' Civil Rights Division Once Claimed Discrimination Because She's White,Bustle,New York,New York,https://www.bustle.com/p/the-woman-set-to-head-the-feds-civil-rights-division-once-claimed-discrimination-because-shes-white-51400,6rgc1ez9yn betsy civil civill devos discrimination donald education jackson minority office propublica stanford students,There's good news and bad news. The good news is that Education Secretary Betsy DeVos has selected someone to temporarily lead the agency's civil rights division. The bad news is that DeVos' choice complained of anti-white discrimination when she was a
4/14/17 16:14,Alleged Hate Crime in Isla Vista,Santa Barbara Independent,Santa Barbara,CA,http://www.independent.com/news/2017/apr/14/alleged-hate-crime-isla-vista/,bertrand community dreadlocks estero gay hate hoover isla office pride sheriff suspect ucsb victims vista week bertrand community dreadlocks estero gay hate hoover isla office pride sheriff suspect ucsb victims vista week bertrand community dreadlocks estero gay hate hoover isla office pride sheriff suspect ucsb victims vista week bertrand community dreadlocks estero gay hate hoover isla office pride sheriff suspect ucsb victims vista week bertrand community dreadlocks estero gay hate hoover isla office pride sheriff suspect ucsb victims vista week,"By Kelsey Brugger (Contact)	At the start of UCSB's Pride Week, a 28-year-old Isla Vista man was allegedly the victim of a brutal hate crime. A college-age male suspect reportedly yelled gay slurs at the man before punching him in the face so violently his"
4/14/17 16:15,Sikhs Spreading Awareness With New Ad Campaign Starting Today,World Religion News,Santa Monica,CA,http://www.worldreligionnews.com/religion-news/sikhs-spreading-awareness-new-ad-campaign-starting-today,ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh ads advertisements akpd american california campaign community hate india muslim nsc president rajwant sikh sikhs singh,"A million dollar ad campaign will be used to educate the American public about Sikhs.	The campaign, titled думWe are Sikhs,дуќ has been in development for years. It was funded mostly by leaders within the community and their respective families.	For"
4/14/17 16:41,Indian-American Sikhs aim to stop hate crime with million dollar ad campaign,newsindiatimes.com,New York,New York,http://www.newsindiatimes.com/indian-american-sikhs-aim-to-stop-hate-crime-with-million-dollar-ad-campaign/26197,ads ahuja american campaign dollar hate muslim rajwant religious sikh sikhism sikhs singh vaisakhi ads ahuja american campaign dollar hate muslim rajwant religious sikh sikhism sikhs singh vaisakhi ads ahuja american campaign dollar hate muslim rajwant religious sikh sikhism sikhs singh vaisakhi ads ahuja american campaign dollar hate muslim rajwant religious sikh sikhism sikhs singh vaisakhi ads ahuja american campaign dollar hate muslim rajwant religious sikh sikhism sikhs singh vaisakhi,"Coinciding with the festival of Vaisakhi, Sikhs in the US on April 14, launched a million-dollar awareness campaign that aims to stop hate crimes by explaining more about Sikhism and its beliefs. The думWe are Sikhsдуќ campaign, funded by prominent"
4/14/17 16:48,Sikhs launch ad campaign that aims to stop hate crimes,Press Herald,Portland,ME,http://www.pressherald.com/2017/04/14/sikhs-launch-ad-campaign-that-aims-to-stop-hate-crimes/,ads ahuja american hate india muslim press religion sikh sikhs singh sodhi temple york ads ahuja american hate india muslim press religion sikh sikhs singh sodhi temple york ads ahuja american hate india muslim press religion sikh sikhs singh sodhi temple york ads ahuja american hate india muslim press religion sikh sikhs singh sodhi temple york ads ahuja american hate india muslim press religion sikh sikhs singh sodhi temple york ads ahuja american hate india muslim press religion sikh sikhs singh sodhi temple york ads ahuja american hate india muslim press religion sikh sikhs singh sodhi temple york ads ahuja american hate india muslim press religion sikh sikhs singh sodhi temple york ads ahuja american hate india muslim press religion sikh sikhs singh sodhi temple york ads ahuja american hate india muslim press religion sikh sikhs singh sodhi temple york ads ahuja american hate india muslim press religion sikh sikhs singh sodhi temple york ads ahuja american hate india muslim press religion sikh sikhs singh sodhi temple york,By STEVE PEOPLESAP	NEW YORK дуо Sikhs in the United States are launching a million-dollar awareness campaign that aims to stop hate-fueled attacks by explaining more about who they are and what they believe.	The думWe Are Sikhsдуќ campaign was years in
4/14/17 16:59,"Sheriff's Office investigating hate crime, assault in Isla Vista",KEYT,Santa Barbara,CA,http://www.keyt.com/news/crime/sheriffs-office-investigating-hate-crime-assault-in-isla-vista/451185545,681 805 barbara black camino criminal dreadlocks estero hate isla male office park santa sheriff sur victims vista 681 805 barbara black camino criminal dreadlocks estero hate isla male office park santa sheriff sur victims vista,"ISLA VISTA, Calif. - The Santa Barbara County Sheriff's Office is investigating a hate crime that occurred in Isla Vista on April 9.	Investigators say a 28-year-old Isla Vista resident told a Sheriff's deputy that he had been physically assaulted by a"
4/14/17 16:59,DeVos' Civil Rights Pick Once Claimed Anti-White Bias: Report,41 NBC News,Macon,Georgia,http://www.41nbc.com/2017/04/14/devos-civil-rights-pick-once-claimed-anti-white-bias-report/,ark bill candice civil clinton gravitated ills jackson minority propublica rock rothbard stanford students university wintroath,"Candice Jackson speaks with reporters outside Bill Clinton's presidential library in Little Rock, Ark. on Oct. 26, 2005. Mike Wintroath / AP file	During her time at Stanford University in the mid-1990s, Jackson думgravitated towards a section of the class"
4/14/17 17:11,Oregon Law Enforcement Agencies Want People To Report Hate-Related Activity,OPB News,Portland,OR,http://www.opb.org/news/article/oregon-law-enforcement-agencies-want-people-to-report-hate-related-activity/,area attorney bureaus hate intimidation law oregon orientation origin perceived portland poverty related religion southern area attorney bureaus hate intimidation law oregon orientation origin perceived portland poverty related religion southern,"by Kristian Foden-Vencil Follow OPB | April 14, 2017 5 pm | Portland	Police bureaus across the state are encouraging people who've witnessed or experienced hate crimes to report them.	The US attorney's office in Oregon issued the request saying there's"
4/14/17 19:48,LGBTQ Male Victim to Alleged Hate Crime at Estero Park,Daily Nexus,Santa Barbara,CA,http://dailynexus.com/2017-04-14/lgbtq-male-victim-to-alleged-hate-crime-at-estero-park/,approximately assaulted barbara basketball black estero hoover isla lgbtq male males office park police santa victims vista approximately assaulted barbara basketball black estero hoover isla lgbtq male males office park police santa victims vista,"Police are investigating a possible hate crime after an LGBTQ-identifying Isla Vista resident was allegedly assaulted Sunday.	Kelly Hoover, spokesperson for Santa Barbara County Sheriff's Office, said a sheriff's deputy responded to an assault victim at a"
4/14/17 23:00,Sikh group launches TV campaign to educate Americans about Sikhism,Yahoo News,Altadena,California,https://in.news.yahoo.com/sikh-group-launches-tv-campaign-educate-americans-sikhism-060004800.html,ads american appalled campaign hate ians ignorance national nsc religion sikh sikhism sikhs singh turban york,"New York, April 15 (IANS) Appalled by the widespread ignorance of Sikhism that sparks hate crimes, a Sikh organisation has launched a $1.5 million TV campaign to educate Americans about the faith and how the religion's values of tolerance and equality"
4/14/17 23:56,"How Seattle police, local prosecutors address hate crimes",Columbus Ledger-Enquirer,Columbus,GA,http://www.ledger-enquirer.com/news/article144792884.html,amharic beth bias crime crimes eritrea ethiopia farajallah farris hate hogan miyake police seattle somalia tigrinya wareing,"By EVAN BUSH The Seattle Times	In a classroom spotted with colorful hijabs, Seattle police Detective Beth Wareing stands in front of whiteboard and asks the group of 25 refugees what the police were like in the countries they emigrated from.	""From what"
