Article Date,Article Title,Organization,City,State,URL,Keywords,Summary
5/15/17 1:02,Mississippian to be sentenced in anti-transgender hate crime - KRISTV.com | Continuous News Coverage | Corpus Christi,KRIS Corpus Christi News,Corpus Christi,TX,http://www.kristv.com/story/35427268/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,crimes district gang gay guirola gulfport hate judge killed kristv louis mercedes miss roommate transgender vallum williamson crimes district gang gay guirola gulfport hate judge killed kristv louis mercedes miss roommate transgender vallum williamson,"By JEFF AMY	AP	JACKSON, Miss. (AP) - For the first time in the US, a person will be sentenced on federal hate crimes charges for killing a transgender person.	Joshua Vallum is scheduled to appear before a federal judge Monday in Gulfport, Mississippi,"
5/15/17 1:03,"Mississippian to be sentenced in anti-transgender hate crime - WKOW 27: Madison, WI Breaking News, Weather and Sports",WKOW,Madison,WI,http://www.wkow.com/story/35427268/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,award burps computer cyberattack donald gay hate japan mexico president ransomware supreme_court transgender trump vallum williamson,The Supreme Court has declined to hear a New Mexico mother's appeal over her son's arrest for disrupting his seventh grade gym class with fake burps.	The Supreme Court has declined to hear a New Mexico mother's appeal over her son's arrest for disrupting
5/15/17 1:03,Man to be sentenced in anti-transgender hate crime,WESH Orlando,Orlando,FL,http://www.wesh.com/article/man-to-be-sentenced-in-anti-transgender-hate-crime/9652752,crimes district gang gay guirola gulfport hate judge killed lgbt louis mercedes miss roommate sex transgender vallum williamson crimes district gang gay guirola gulfport hate judge killed lgbt louis mercedes miss roommate sex transgender vallum williamson crimes district gang gay guirola gulfport hate judge killed lgbt louis mercedes miss roommate sex transgender vallum williamson,"For the first time in the US, a person will be sentenced on federal hate crimes charges for killing a transgender person.	Joshua Vallum is scheduled to appear before a federal judge Monday in Gulfport, Mississippi, after pleading guilty in December to"
5/15/17 1:03,"Mississippian to be sentenced in anti-transgender hate crime - Hometownstations.com-WLIO- Lima, OH News Weather Sports",Your News Now,,,http://www.hometownstations.com/story/35427268/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,crimes district gang gay guirola gulfport hate hometownstations judge killed louis mercedes miss roommate transgender vallum williamson,"By JEFF AMY	AP	JACKSON, Miss. (AP) - For the first time in the US, a person will be sentenced on federal hate crimes charges for killing a transgender person.	Joshua Vallum is scheduled to appear before a federal judge Monday in Gulfport, Mississippi,"
5/15/17 1:03,Mississippian to be sentenced in anti-transgender hate crime - LEX18.com | Continuous News and StormTracker Weather,LEX18 Lexington KY News,Lexington,KY,http://www.lex18.com/story/35427268/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,crimes district gang gay guirola gulfport hate judge killed louis mercedes miss roommate sex transgender vallum williamson,"By JEFF AMY	AP	JACKSON, Miss. (AP) - For the first time in the US, a person will be sentenced on federal hate crimes charges for killing a transgender person.	Joshua Vallum is scheduled to appear before a federal judge Monday in Gulfport, Mississippi,"
5/15/17 1:03,Mississippian to be sentenced in anti-transgender hate crime - Northern Michigan's News Leader,9&10 News,Cadillac,MI,http://www.9and10news.com/story/35427268/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,crimes district gang gay guirola gulfport hate judge killed louis mercedes miss roommate sex transgender vallum williamson crimes district gang gay guirola gulfport hate judge killed louis mercedes miss roommate sex transgender vallum williamson,"By JEFF AMY	AP	JACKSON, Miss. (AP) - For the first time in the US, a person will be sentenced on federal hate crimes charges for killing a transgender person.	Joshua Vallum is scheduled to appear before a federal judge Monday in Gulfport, Mississippi,"
5/15/17 1:03,"Mississippian to be sentenced in anti-transgender hate crime - WGEM.com: Quincy News, Weather, Sports, and Radio",WGEM,Quincy,Illinois,http://www.wgem.com/story/35427268/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,computer cyberattack donald federal gay japan judge mexico president ransomware sex supreme_court transgender trump vallum williamson,The Supreme Court has declined to hear a New Mexico mother's appeal over her son's arrest for disrupting his seventh grade gym class with fake burps.	The Supreme Court has declined to hear a New Mexico mother's appeal over her son's arrest for disrupting
5/15/17 3:52,Play Video,moviepilot.com,los angeles,"Venice Beach, CA 90291",https://moviepilot.com/p/caitlyn-jenner-physically-verbally-attacked-lgbt-awards/4269666,abuse award bruce caitlyn connaught hate jenner lgbt life loud proud secrets transphobia transphobic wc2 abuse award bruce caitlyn connaught hate jenner lgbt life loud proud secrets transphobia transphobic wc2 abuse award bruce caitlyn connaught hate jenner lgbt life loud proud secrets transphobia transphobic wc2 abuse award bruce caitlyn connaught hate jenner lgbt life loud proud secrets transphobia transphobic wc2 abuse award bruce caitlyn connaught hate jenner lgbt life loud proud secrets transphobia transphobic wc2 abuse award bruce caitlyn connaught hate jenner lgbt life loud proud secrets transphobia transphobic wc2,"In recognition of her highly publicized transition from Bruce to Caitlyn Jenner back in 2015, Caitlyn was honored with the Loud And Proud trophy at the LGBT Awards and as she went up to collect it, the crowd went wild. Having recently caused a media stir"
5/15/17 4:37,Texas Men Used Grindr to Target Gay Men in Four Home Invasions: VIDEO,Towleroad,New York,NY,http://www.towleroad.com/2017/05/texas-grindr/,ajiduah anthony aubrey cameron chancler conspiracy defendants encalade frisco garrett gay grindr indictment invasions men texas,"by Michael Fitzgerald	Four Texas men have been indicted on federal hate crime and conspiracy charges for targeting gay men using Grindr.	A grand jury returned an 18-count indictment against Anthony Shelton (19) Nigel Garrett, (21), Chancler Encalade (20),"
5/15/17 4:53,Gang member to be sentenced for first-ever transgender hate crime,WKRG,Mobile,AL,http://wkrg.com/2017/05/15/man-charged-with-hate-crimes-sentenced-today/,alabama charges gang gulfport hate homosexual kings lucedale mercedes miss transgender vallum williamson alabama charges gang gulfport hate homosexual kings lucedale mercedes miss transgender vallum williamson alabama charges gang gulfport hate homosexual kings lucedale mercedes miss transgender vallum williamson,"By AP Published: May 15, 2017, 6:49 am Updated: May 15, 2017, 2:46 pm	Josh Vallum (left) will face a new charge in the 2015 death of transgender teen Mercedes Williamson (right).	JACKSON, Miss. (AP) дус For the first time in the US, a person will be"
5/15/17 5:40,Mississippi man gets 49 years in anti-transgender hate crime,WAPT Jackson,Jackson,MS,http://www.wapt.com/article/mississippian-to-be-sentenced-in-anti-transgender-hate-crime/9653392,district federal guirola hate homosexual joshua judge lgbt louis mercedes miss prison sentenced transgender vallum williamson district federal guirola hate homosexual joshua judge lgbt louis mercedes miss prison sentenced transgender vallum williamson district federal guirola hate homosexual joshua judge lgbt louis mercedes miss prison sentenced transgender vallum williamson district federal guirola hate homosexual joshua judge lgbt louis mercedes miss prison sentenced transgender vallum williamson district federal guirola hate homosexual joshua judge lgbt louis mercedes miss prison sentenced transgender vallum williamson district federal guirola hate homosexual joshua judge lgbt louis mercedes miss prison sentenced transgender vallum williamson,"AP	A Mississippi man has been sentenced to 49 years in prison for the first-ever conviction on federal hate crime charges arising from the killing of a transgender person.	A federal judge on Monday sentenced Joshua Vallum, who had previously been"
5/15/17 7:26,Caitlyn Jenner suffers hate crime outside British LGBT awards ceremony,LGBTQ Nation,Phoenix,AZ,https://www.lgbtqnation.com/2017/05/caitlyn-jenner-suffers-hate-crime-outside-british-lgbt-awards-ceremony/,award british caitlyn cameron fallow huffington jenner lgbt loud paparazzi proud shouted transgender transphobic youtube award british caitlyn cameron fallow huffington jenner lgbt loud paparazzi proud shouted transgender transphobic youtube award british caitlyn cameron fallow huffington jenner lgbt loud paparazzi proud shouted transgender transphobic youtube award british caitlyn cameron fallow huffington jenner lgbt loud paparazzi proud shouted transgender transphobic youtube,"By Erin Rook Њ‡	Caitlyn Jenner received the ""Loud and Proud"" award at Friday's British LGBT Awards. Screenshot via YouTube	Caitlyn Jenner had just been honored at the annual British LGBT Awards on Friday, receiving the думLoud and Proudдуќ award for her"
5/15/17 8:11,"West Virginia Hate Crime Law Doesn't Cover Anti-Gay Attacks, Court Says",Legal Scoops,,,http://www.legalscoops.com/west-virginia-hate-crime-law-doesnt-cover-anti-gay-attacks-court-says/,appeal attorney butler code gay hate law morrisey ruling steward supreme_court unambiguous virginia west appeal attorney butler code gay hate law morrisey ruling steward supreme_court unambiguous virginia west appeal attorney butler code gay hate law morrisey ruling steward supreme_court unambiguous virginia west appeal attorney butler code gay hate law morrisey ruling steward supreme_court unambiguous virginia west,"The West Virginia Supreme Court of Appeals ruled this week that the state's hate crime law does not cover anti-gay attacks.	At the center of the case is a college athlete, Steward Butler, who has been accused of assaulting two gay men. The ruling allows"
5/15/17 8:56,Leaked Labour manifesto promises PrEP treatment and LGBTI safeguards in the UK,GayToday,Cocoa,FL,http://gaytoday.com/index.php/2017/05/15/leaked-labour-manifesto-promises-prep-treatment-and-lgbti-safeguards-in-the-uk/,act corbyn crimes equality gblt hate hiv jeremy labor lgbt lgbti manifesto party prep transsexual act corbyn crimes equality gblt hate hiv jeremy labor lgbt lgbti manifesto party prep transsexual act corbyn crimes equality gblt hate hiv jeremy labor lgbt lgbti manifesto party prep transsexual,"By Gay Today	The UK's Labour Party has promised to trial PrEP and further safeguard LGBTI rights if elected, according to a leaked party manifesto.	Led by Jeremy Corbyn, the party hopes to complete the necessary trial for PrEP 'as quickly as possible, and"
5/15/17 9:18,Mississippi man first to be sentenced for anti-transgender hate crime,WPMI Local 15 News,Mobile,Alabama,http://local15tv.com/news/local/mississippi-man-first-to-be-sentenced-for-anti-transgender-hate-crime,alabama death hammer hate joshua kings latin lucedale mercedes miss sentenced theodore transgender vallum williamson,"by Keith Lane	Joshua Vallum beat 17-year-old Mercedes Williamson (pictured) to death with a hammer last year.	A Mississippi man will be sentenced in federal court today for the brutal murder of an transgender Alabama teen.	Back in December, Joshua Vallum"
5/15/17 9:52,"In first, US man to be sentenced for transgender hate crime",Reuters,,,http://www.reuters.com/article/usa-lgbt-hate-crime-idUSL2N1IH0ML,crime foundation gang hate mercedes miss murder national ncte sentenced thomson transgender united vallum williamson york,"By Sebastien Malo	NEW YORK, May 15 (Thomson Reuters Foundation) - A gang member is due in court on Monday to be sentenced under hate crime charges for the murder of a transgender teen, in the first ever transgender hate crime prosecution in the United"
5/15/17 9:52,Hate crimes measure among plans for 2018 legislation,KSL.com,Salt Lake City,UT,http://www.ksl.com/index.php?sid=44256395&nid=757&title=hate-crimes-measure-among-plans-for-2018-legislation,2018 bill crimes hate lawmakers legislation measure punishments ramps salt_lake_city terminally 2018 bill crimes hate lawmakers legislation measure punishments ramps salt_lake_city terminally,"By AP | Posted May 15th, 2017 @ 2:06pm	SALT LAKE CITY (AP) дуо A Utah measure that ramps up punishments for those found guilty of hate crimes is one of a handful of bills lawmakers plan to run again in the 2018 legislative session, reviving their efforts"
5/15/17 10:02,Hate Crimes Measure Among Plans for 2018 Legislation,U.S. News & World Report,Washington,DC,https://www.usnews.com/news/best-states/utah/articles/2017-05-15/hate-crimes-measure-among-plans-for-2018-legislation,2018 crimes handful hate lawmakers legislative measure ramps reviving salt_lake_city 2018 crimes handful hate lawmakers legislative measure ramps reviving salt_lake_city 2018 crimes handful hate lawmakers legislative measure ramps reviving salt_lake_city 2018 crimes handful hate lawmakers legislative measure ramps reviving salt_lake_city,"A Utah measure that ramps up punishments for those found guilty of hate crimes is one of a handful of bills lawmakers plan to run again in the 2018 legislative session, reviving their efforts after multiple failed attempts during previous sessions.	By"
5/15/17 11:22,Police investigating fire as a hate crime in Schodack,NEWS10 ABC,Albany,New York,http://news10.com/2017/05/15/police-investigating-fire-as-a-hate-crime-in-schodack/,chatham cold crime east epithet fire hate nassau news10 north police schodack south springs swastika,"SCHODACK, NY (NEWS10) дус The Schodack Police Department is investigating a structure fire on 29 Cold Spring Road as a hate crime.	Police say first responders found a swastika and a racially epithet spray-painted on a detached garage that was on fire at"
5/15/17 11:30,Anne Frank Memorial Vandalized,Fusion,Doral,Florida,https://www.youtube.com/watch?v=VgaXxmlM6VE,1ibz1b 3rnmzw 4yq2uy an7n8g anne boise comedy frank fusion fusionmedian goo https idaho ismnzp ocnxv7 q27mf7 qmojbe semitic thisisfusion,"""Whatever the act and in the most vile of words, the counter will be the embrace of a community to say 'that is not us'.""	Hateful messages defaced the Anne Frank memorial in Boise, Idaho. The number of anti-Semitic incidents has soared in 2017 compared to"
5/15/17 11:30,Police investigating racially offensive symbols as possible hate crime in Nassau,NEWS10 ABC,Albany,New York,http://news10.com/2017/05/15/police-investigating-racially-offensive-symbols-as-possible-hate-crime-in-nassau/,albany belardo crime fire hate investigating madison naacp nassau news10 police racism rensselaer schodack albany belardo crime fire hate investigating madison naacp nassau news10 police racism rensselaer schodack,"By Anya Tucker Published: May 15, 2017, 2:20 pm Updated: May 16, 2017, 6:13 pm	NASSAU, NY (NEWS10) дус Was a fire at a Rensselaer County home a hate crime? That's what police in Nassau are trying to determine.	Laquan Madison says he believes the fire that"
5/15/17 11:33,Transgender People Are Finally Getting Justice For Targeted Murders,Elite Daily,,,http://elitedaily.com/news/politics/transgender-people-finally-getting-justice-targeted-murders/1912688/,alabama american brandon gang gulfport hate killed kings latin mercedes miss sentenced transgender vallum williamson willimson xc2im1vmz8 alabama american brandon gang gulfport hate killed kings latin mercedes miss sentenced transgender vallum williamson willimson xc2im1vmz8 alabama american brandon gang gulfport hate killed kings latin mercedes miss sentenced transgender vallum williamson willimson xc2im1vmz8,"Joshua Brandon Vallum will be the first person in American history to be sentenced on federal hate crimes charges for killing a transgender person.	In 2015, he murdered 17-year-old Mercedes Williamson, a transgender girl.	Vallum pleaded guilty to federal"
5/15/17 12:10,Mississippi man sentenced in first-ever transgender hate crime trial,The Sun Herald,Biloxi,MS,http://www.sunherald.com/news/local/crime/article150618092.html,gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson gang george guirola hate herald judge killed kings latin louis lynch miss murder transgender vallum williamson,"By Margaret Baker	US Judge Louis Guirola said at the sentencing that murder because of sexual orientation думis particularly heinous and can't be tolerated by an enlightened society.дуќ	Prior to sentencing, the gang member дуо clad in a blue jail jumpsuit"
5/15/17 12:22,Brutal Rape and Murder of South African Lesbian Calls Attention to Failing Task Team,O-Blog-Dee-O-Blog-Da,San Francisco,CA,https://oblogdeeoblogda.me/2017/05/15/brutal-rape-and-murder-of-south-african-lesbian-calls-attention-to-failing-task-team/,ext hate lerato lesbian mamba moloi murder naledi online phalakatshela rape rock tambai task team ext hate lerato lesbian mamba moloi murder naledi online phalakatshela rape rock tambai task team ext hate lerato lesbian mamba moloi murder naledi online phalakatshela rape rock tambai task team,"On Sunday, the half naked body covered by rocks, of 27-year-old Lerato Tambai Moloi, described by activists as a думbutchдуќ lesbian, was found in Naledi Ext.	She was discovered by community members who were cutting down tall grass in a field near a"
5/15/17 12:34,Josh Vallum sentenced to prison for anti-transgender hate crime,WLOX,Biloxi,MS,http://www.wlox.com/story/35431472/josh-vallum-sentenced-to-49-years-in-prison-for-federal-hate-crime,consensual creek crime hate kings latin lawrence mercedes miss rocky sentenced sexual transgender vallum williamson wlox consensual creek crime hate kings latin lawrence mercedes miss rocky sentenced sexual transgender vallum williamson wlox,"By WLOX Staff	According to Lawrence, Vallum stabbed the 17-year-old several times and delivered the fatal blow with a hammer. (Photo source: WLOX)	Josh Vallum was sentenced to 49 years in prison Monday for a federal hate crime in the killing of Mercedes"
5/15/17 12:52,The Latest: Man gets 49 years in anti-transgender hate crime,WAND,Decatur,IL,http://www.wandtv.com/story/35433204/the-latest-man-gets-49-years-in-anti-transgender-hate-crime,charges federal gulfport hate homosexual joshua judge kings latest mercedes miss sentenced transgender vallum williamson,"GULFPORT, Miss. (AP) - The Latest on a Mississippi man convicted of federal hate crimes charges in killing a transgender person (all times local):	2:30 pm	A Mississippi man has been sentenced to 49 years in prison for the first-ever conviction on federal"
5/15/17 12:52,The Latest: Man gets 49 years in anti-transgender hate crime - LEX18.com | Continuous News and StormTracker Weather,LEX18 Lexington KY News,Lexington,KY,http://www.lex18.com/story/35433204/the-latest-man-gets-49-years-in-anti-transgender-hate-crime,charges district federal hate joshua judge latest lex18 lgbt mercedes miss sentenced stormtracker transgender vallum williamson,"GULFPORT, Miss. (AP) - The Latest on a Mississippi man convicted of federal hate crimes charges in killing a transgender person (all times local):	A Mississippi man has been sentenced to 49 years in prison for the first-ever conviction on federal hate"
5/15/17 12:52,The Latest: Man gets 49 years in anti-transgender hate crime - KSBY.com | San Luis Obispo and Santa Barbara Area News,KSBY San Luis Obispo News,San Luis Obispo,CA,http://www.ksby.com/story/35433204/the-latest-man-gets-49-years-in-anti-transgender-hate-crime,charges district federal guirola hate homosexual joshua judge latest lgbt mercedes miss sentenced transgender vallum williamson,"GULFPORT, Miss. (AP) - The Latest on a Mississippi man convicted of federal hate crimes charges in killing a transgender person (all times local):	A Mississippi man has been sentenced to 49 years in prison for the first-ever conviction on federal hate"
5/15/17 12:52,The Latest: Man gets 49 years in anti-transgender hate crime - KATC.com | Continuous News Coverage | Acadiana-Lafayette,KATC Lafayette News,Lafayette,LA,http://www.katc.com/story/35433204/the-latest-man-gets-49-years-in-anti-transgender-hate-crime,charges district federal guirola hate joshua judge katc latest lgbt mercedes miss sentenced transgender vallum williamson charges district federal guirola hate joshua judge katc latest lgbt mercedes miss sentenced transgender vallum williamson,"GULFPORT, Miss. (AP) - The Latest on a Mississippi man convicted of federal hate crimes charges in killing a transgender person (all times local):	A Mississippi man has been sentenced to 49 years in prison for the first-ever conviction on federal hate"
5/15/17 12:52,"The Latest: Man gets 49 years in anti-transgender hate crime - Spokane, North Idaho News & Weather KHQ.com",KHQ Right Now,Spokane,WA,http://www.khq.com/story/35433204/the-latest-man-gets-49-years-in-anti-transgender-hate-crime,district federal guirola hate homosexual joshua judge juh latest lgbt mercedes miss sentenced transgender vallum williamson,"GULFPORT, Miss. (AP) - The Latest on a Mississippi man convicted of federal hate crimes charges in killing a transgender person (all times local):	A Mississippi man has been sentenced to 49 years in prison for the first-ever conviction on federal hate"
5/15/17 12:52,Man gets 49 years in anti-transgender hate crime,WILX-TV,Lansing,MI,http://www.wilx.com/content/news/Man-gets-49-years-in-anti-transgender-hate-crime-422371453.html,district federal guirola hate homosexual joshua judge juh latest lgbt mercedes miss sentenced transgender vallum williamson district federal guirola hate homosexual joshua judge juh latest lgbt mercedes miss sentenced transgender vallum williamson,"By AP |	GULFPORT, Miss. (AP) -- The Latest on a Mississippi man convicted of federal hate crimes charges in killing a transgender person (all times local):	A Mississippi man has been sentenced to 49 years in prison for the first-ever conviction on federal"
5/15/17 12:52,"The Latest: Man gets 49 years in anti-transgender hate crime - WKOW 27: Madison, WI Breaking News, Weather and Sports",WKOW,Madison,WI,http://www.wkow.com/story/35433204/the-latest-man-gets-49-years-in-anti-transgender-hate-crime,boston computer cyberattack donald federal hate hazing judge latest oregon president ransomware sentenced transgender trump vallum vegas walmart,"Global cyber chaos is spreading as companies boot up computers at work following the weekend's worldwide ""ransomware"" cyberattack.	Global cyber chaos is spreading as companies boot up computers at work following the weekend's worldwide ""ransomware"""
5/15/17 12:57,The Latest: Sessions pledges more work against hate crimes,Houston Chronicle,Houston,Texas,http://www.houstonchronicle.com/news/crime/article/The-Latest-Man-gets-49-years-in-anti-transgender-11147451.php,attorney conviction crimes demoya federal general hate jeff justice killed latest miss sessions transgender vallum,"GULFPORT, Miss. (AP) дуо The Latest on a Mississippi man convicted of federal hate crimes charges in killing a transgender person (all times local):	US Attorney General Jeff Sessions says the Justice Department, under his leadership, will continue efforts"
5/15/17 13:04,The Latest: Sessions pledges more work against hate crimes - WREX.com дус Rockford's News Leader,WREX-TV,Rockford,IL,http://www.wrex.com/story/35433204/the-latest-sessions-pledges-more-work-against-hate-crimes,alaska arctic conviction crimes diplomat donald hate house killed latest president putin russia sessions transgender trump vallum,AP National News VideoMore>>	Officials from the world's eight Arctic nations will meet in Alaska amid concerns about the sensitive region after President Trump called for more oil drilling and development.	Officials from the world's eight Arctic nations
5/15/17 13:07,The Latest: Sessions pledges more work against hate crimes - KSBY.com | San Luis Obispo and Santa Barbara Area News,KSBY San Luis Obispo News,San Luis Obispo,CA,http://www.ksby.com/story/35433204/the-latest-sessions-pledges-more-work-against-hate-crimes,attorney conviction crimes demoya federal general hate jeff justice killed latest miss sessions transgender vallum,"GULFPORT, Miss. (AP) - The Latest on a Mississippi man convicted of federal hate crimes charges in killing a transgender person (all times local):	US Attorney General Jeff Sessions says the Justice Department, under his leadership, will continue efforts"
5/15/17 13:09,"The Latest: Sessions pledges more work against hate crimes - KTTC Rochester, Austin, Mason City News, Weather and Sports",KTTC,Rochester,MN,http://www.kttc.com/story/35433204/the-latest-sessions-pledges-more-work-against-hate-crimes,airport appellate donald federal freeze international kttc los_angeles muslim paparazzi photographers predominantly president privacy stalked trump,"Sorry, paparazzi. Celebrities who are sick of being stalked by photographers at Los Angeles International Airport can now find some privacy _ not to mention luxury _ at a new terminal.	Sorry, paparazzi. Celebrities who are sick of being stalked by"
5/15/17 13:11,The Latest: Sessions pledges more work against hate crimes - KOAM TV 7,KOAM-TV,Pittsburg,KS,http://www.koamtv.com/story/35433204/the-latest-sessions-pledges-more-work-against-hate-crimes,alaska arctic conviction crimes diplomat donald hate house killed latest president putin russia sessions transgender trump vallum,AP National News VideoMore>>	Officials from the world's eight Arctic nations will meet in Alaska amid concerns about the sensitive region after President Trump called for more oil drilling and development.	Officials from the world's eight Arctic nations
5/15/17 13:13,The Latest: Sessions pledges more work against hate crimes - FOX 14 TV Joplin and Pittsburg News Weather Sports |,Fox 14 News,Pittsburg,KS,http://www.fox14tv.com/story/35433204/the-latest-sessions-pledges-more-work-against-hate-crimes,alaska arctic conviction crimes diplomat donald hate house killed latest president putin russia sessions transgender trump vallum,AP National News VideoMore>>	Officials from the world's eight Arctic nations will meet in Alaska amid concerns about the sensitive region after President Trump called for more oil drilling and development.	Officials from the world's eight Arctic nations
5/15/17 13:15,Fifth Grader Taunted by Racist Jokes Highlights an Increase in Racially Motivated Bullying,BET,Washington,DC,http://www.bet.com/news/national/2017/05/15/fifth-grader-taunted-by-racist-jokes-highlights-an-increase-in-r.html,alabama anderson armbrester black bullying chelsea counselor makeway park principal racial roses school students taylor violets alabama anderson armbrester black bullying chelsea counselor makeway park principal racial roses school students taylor violets alabama anderson armbrester black bullying chelsea counselor makeway park principal racial roses school students taylor violets alabama anderson armbrester black bullying chelsea counselor makeway park principal racial roses school students taylor violets,The story of a 10-year-old boy who's experienced racial taunting at an Alabama elementary school has many investigating a potential rise in race-based conflict. Taylor Armbrester says he has been the victim of racial bullying ever since he transferred to
5/15/17 13:24,Mercedes Williamson's murder brings 49 year prison sentence for hate crime,AL.com,Birmingham,AL,http://www.al.com/news/index.ssf/2017/05/mercedes_williamsons_murder_br.html,allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson allred crimes federal guirola gulfport hate joshua judge mercedes miss murder sentenced transgender vallum williamson,By AP	A Mississippi man received a 49-year prison sentence Monday for the first-ever conviction on federal hate crime charges arising from the murder of a transgender woman.	US District Judge Louis Guirola Jr. sentenced Joshua Vallum in connection with
5/15/17 13:31,Another Anti-Semitic Attack? Flames Engulf Historic NYC Synagogue,Carbonated.tv,San Ramon,CA,http://www.carbonated.tv/news/another-antisemitic-attack-flames-engulf-historic-nyc-synagogue,beth city congregation engulf fire flames hagadol hamedrash historic manhattan semitic synagogue united york beth city congregation engulf fire flames hagadol hamedrash historic manhattan semitic synagogue united york beth city congregation engulf fire flames hagadol hamedrash historic manhattan semitic synagogue united york,The New York Fire Department is currently investigating a fire that left Manhattan's historic Congregation Beth Hamedrash Hagadol in ruins over the weekend.	Anti-Semitic attacks appear to still be on the rise throughout the United States as a historic
5/15/17 13:48,There Is a Reason They Call It a Hate Crime,The Webwam,Keller,TX,https://www.khswebwam.com/rants/2017/05/15/there-is-a-reason-they-call-it-a-hate-crime/,,
5/15/17 14:11,"The Latest: Sessions pledges more work against hate crimes - KFBB.com News, Sports and Weather",KFBB NewsChannel 5,Great Falls,MT,http://www.kfbb.com/story/35433204/the-latest-sessions-pledges-more-work-against-hate-crimes,attorney conviction crimes demoya federal general hate jeff justice kfbb killed latest miss sessions transgender vallum,"GULFPORT, Miss. (AP) - The Latest on a Mississippi man convicted of federal hate crimes charges in killing a transgender person (all times local):	US Attorney General Jeff Sessions says the Justice Department, under his leadership, will continue efforts"
